SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,POPESTIMATE2019
50,2,3,39,063,Ohio,Hancock County,74782,75783
50,2,3,39,065,Ohio,Hardin County,32058,31365
50,2,3,39,067,Ohio,Harrison County,15864,15040
50,2,3,39,069,Ohio,Henry County,28215,27006
50,2,3,39,071,Ohio,Highland County,43589,43161
50,2,3,39,073,Ohio,Hocking County,29380,28264
50,2,3,39,075,Ohio,Holmes County,42366,43960
50,2,3,39,077,Ohio,Huron County,59626,58266
50,2,3,39,079,Ohio,Jackson County,33225,32413
50,2,3,39,081,Ohio,Jefferson County,69709,65325
50,2,3,39,083,Ohio,Knox County,60921,62322
50,2,3,39,085,Ohio,Lake County,230041,230149
50,2,3,39,087,Ohio,Lawrence County,62450,59463
50,2,3,39,089,Ohio,Licking County,166492,176862
50,2,3,39,091,Ohio,Logan County,45858,45672
50,2,3,39,093,Ohio,Lorain County,301356,309833
50,2,3,39,095,Ohio,Lucas County,441815,428348
50,2,3,39,097,Ohio,Madison County,43435,44731
50,2,3,39,099,Ohio,Mahoning County,238823,228683
50,2,3,39,101,Ohio,Marion County,66501,65093
50,2,3,39,103,Ohio,Medina County,172332,179746
50,2,3,39,105,Ohio,Meigs County,23770,22907
50,2,3,39,107,Ohio,Mercer County,40814,41172
50,2,3,39,109,Ohio,Miami County,102506,106987
50,2,3,39,111,Ohio,Monroe County,14642,13654
50,2,3,39,113,Ohio,Montgomery County,535153,531687
50,2,3,39,115,Ohio,Morgan County,15054,14508
50,2,3,39,117,Ohio,Morrow County,34827,35328
50,2,3,39,119,Ohio,Muskingum County,86074,86215
50,2,3,39,121,Ohio,Noble County,14645,14424
50,2,3,39,123,Ohio,Ottawa County,41428,40525
50,2,3,39,125,Ohio,Paulding County,19614,18672
50,2,3,39,127,Ohio,Perry County,36058,36134
50,2,3,39,129,Ohio,Pickaway County,55698,58457
50,2,3,39,131,Ohio,Pike County,28709,27772
50,2,3,39,133,Ohio,Portage County,161419,162466
50,2,3,39,135,Ohio,Preble County,42270,40882
50,2,3,39,137,Ohio,Putnam County,34499,33861
50,2,3,39,139,Ohio,Richland County,124475,121154
50,2,3,39,141,Ohio,Ross County,78064,76666
50,2,3,39,143,Ohio,Sandusky County,60944,58518
50,2,3,39,145,Ohio,Scioto County,79499,75314
50,2,3,39,147,Ohio,Seneca County,56745,55178
50,2,3,39,149,Ohio,Shelby County,49423,48590
50,2,3,39,151,Ohio,Stark County,375586,370606
50,2,3,39,153,Ohio,Summit County,541781,541013
50,2,3,39,155,Ohio,Trumbull County,210312,197974
50,2,3,39,157,Ohio,Tuscarawas County,92582,91987
50,2,3,39,159,Ohio,Union County,52300,58988
50,2,3,39,161,Ohio,Van Wert County,28744,28275
50,2,3,39,163,Ohio,Vinton County,13435,13085
50,2,3,39,165,Ohio,Warren County,212693,234602
50,2,3,39,167,Ohio,Washington County,61778,59911
50,2,3,39,169,Ohio,Wayne County,114520,115710
50,2,3,39,171,Ohio,Williams County,37642,36692
50,2,3,39,173,Ohio,Wood County,125488,130817
50,2,3,39,175,Ohio,Wyandot County,22615,21772
40,3,7,40,000,Oklahoma,Oklahoma,3751351,3956971
50,3,7,40,001,Oklahoma,Adair County,22683,22194
50,3,7,40,003,Oklahoma,Alfalfa County,5642,5702
50,3,7,40,005,Oklahoma,Atoka County,14182,13758
50,3,7,40,007,Oklahoma,Beaver County,5636,5311
50,3,7,40,009,Oklahoma,Beckham County,22119,21859
50,3,7,40,011,Oklahoma,Blaine County,11943,9429
50,3,7,40,013,Oklahoma,Bryan County,42416,47995
50,3,7,40,015,Oklahoma,Caddo County,29600,28762
50,3,7,40,017,Oklahoma,Canadian County,115541,148306
50,3,7,40,019,Oklahoma,Carter County,47557,48111
50,3,7,40,021,Oklahoma,Cherokee County,46987,48657
50,3,7,40,023,Oklahoma,Choctaw County,15205,14672
50,3,7,40,025,Oklahoma,Cimarron County,2475,2137
50,3,7,40,027,Oklahoma,Cleveland County,255755,284014
50,3,7,40,029,Oklahoma,Coal County,5925,5495
50,3,7,40,031,Oklahoma,Comanche County,124098,120749
50,3,7,40,033,Oklahoma,Cotton County,6193,5666
50,3,7,40,035,Oklahoma,Craig County,15029,14142
50,3,7,40,037,Oklahoma,Creek County,69967,71522
50,3,7,40,039,Oklahoma,Custer County,27469,29003
50,3,7,40,041,Oklahoma,Delaware County,41487,43009
50,3,7,40,043,Oklahoma,Dewey County,4810,4891
50,3,7,40,045,Oklahoma,Ellis County,4151,3859
50,3,7,40,047,Oklahoma,Garfield County,60580,61056
50,3,7,40,049,Oklahoma,Garvin County,27576,27711
50,3,7,40,051,Oklahoma,Grady County,52431,55834
50,3,7,40,053,Oklahoma,Grant County,4527,4333
50,3,7,40,055,Oklahoma,Greer County,6239,5712
50,3,7,40,057,Oklahoma,Harmon County,2922,2653
50,3,7,40,059,Oklahoma,Harper County,3685,3688
50,3,7,40,061,Oklahoma,Haskell County,12769,12627
50,3,7,40,063,Oklahoma,Hughes County,14003,13279
50,3,7,40,065,Oklahoma,Jackson County,26446,24530
50,3,7,40,067,Oklahoma,Jefferson County,6472,6002
50,3,7,40,069,Oklahoma,Johnston County,10957,11085
50,3,7,40,071,Oklahoma,Kay County,46562,43538
50,3,7,40,073,Oklahoma,Kingfisher County,15034,15765
50,3,7,40,075,Oklahoma,Kiowa County,9446,8708
50,3,7,40,077,Oklahoma,Latimer County,11154,10073
50,3,7,40,079,Oklahoma,Le Flore County,50384,49853
50,3,7,40,081,Oklahoma,Lincoln County,34273,34877
50,3,7,40,083,Oklahoma,Logan County,41848,48011
50,3,7,40,085,Oklahoma,Love County,9423,10253
50,3,7,40,087,Oklahoma,McClain County,34506,40474
50,3,7,40,089,Oklahoma,McCurtain County,33151,32832
50,3,7,40,091,Oklahoma,McIntosh County,20252,19596
50,3,7,40,093,Oklahoma,Major County,7527,7629
50,3,7,40,095,Oklahoma,Marshall County,15840,16931
50,3,7,40,097,Oklahoma,Mayes County,41259,41100
50,3,7,40,099,Oklahoma,Murray County,13488,14073
50,3,7,40,101,Oklahoma,Muskogee County,70990,67997
50,3,7,40,103,Oklahoma,Noble County,11561,11131
50,3,7,40,105,Oklahoma,Nowata County,10536,10076
50,3,7,40,107,Oklahoma,Okfuskee County,12191,11993
50,3,7,40,109,Oklahoma,Oklahoma County,718633,797434
50,3,7,40,111,Oklahoma,Okmulgee County,40069,38465
50,3,7,40,113,Oklahoma,Osage County,47472,46963
50,3,7,40,115,Oklahoma,Ottawa County,31848,31127
50,3,7,40,117,Oklahoma,Pawnee County,16577,16376
50,3,7,40,119,Oklahoma,Payne County,77350,81784
50,3,7,40,121,Oklahoma,Pittsburg County,45837,43654
50,3,7,40,123,Oklahoma,Pontotoc County,37492,38284
50,3,7,40,125,Oklahoma,Pottawatomie County,69442,72592
50,3,7,40,127,Oklahoma,Pushmataha County,11572,11096
50,3,7,40,129,Oklahoma,Roger Mills County,3647,3583
50,3,7,40,131,Oklahoma,Rogers County,86905,92459
50,3,7,40,133,Oklahoma,Seminole County,25482,24258
50,3,7,40,135,Oklahoma,Sequoyah County,42391,41569
50,3,7,40,137,Oklahoma,Stephens County,45048,43143
50,3,7,40,139,Oklahoma,Texas County,20640,19983
50,3,7,40,141,Oklahoma,Tillman County,7992,7250
50,3,7,40,143,Oklahoma,Tulsa County,603403,651552
50,3,7,40,145,Oklahoma,Wagoner County,73085,81289
50,3,7,40,147,Oklahoma,Washington County,50976,51527
50,3,7,40,149,Oklahoma,Washita County,11629,10916
50,3,7,40,151,Oklahoma,Woods County,8878,8793
50,3,7,40,153,Oklahoma,Woodward County,20081,20211
40,4,9,41,000,Oregon,Oregon,3831074,4217737
50,4,9,41,001,Oregon,Baker County,16134,16124
50,4,9,41,003,Oregon,Benton County,85579,93053
50,4,9,41,005,Oregon,Clackamas County,375992,418187
50,4,9,41,007,Oregon,Clatsop County,37039,40224
50,4,9,41,009,Oregon,Columbia County,49351,52354
50,4,9,41,011,Oregon,Coos County,63043,64487
50,4,9,41,013,Oregon,Crook County,20978,24404
50,4,9,41,015,Oregon,Curry County,22364,22925
50,4,9,41,017,Oregon,Deschutes County,157733,197692
50,4,9,41,019,Oregon,Douglas County,107667,110980
50,4,9,41,021,Oregon,Gilliam County,1871,1912
50,4,9,41,023,Oregon,Grant County,7445,7199
50,4,9,41,025,Oregon,Harney County,7422,7393
50,4,9,41,027,Oregon,Hood River County,22346,23382
50,4,9,41,029,Oregon,Jackson County,203206,220944
50,4,9,41,031,Oregon,Jefferson County,21720,24658
50,4,9,41,033,Oregon,Josephine County,82713,87487
50,4,9,41,035,Oregon,Klamath County,66380,68238
50,4,9,41,037,Oregon,Lake County,7895,7869
50,4,9,41,039,Oregon,Lane County,351715,382067
50,4,9,41,041,Oregon,Lincoln County,46034,49962
50,4,9,41,043,Oregon,Linn County,116672,129749
50,4,9,41,045,Oregon,Malheur County,31313,30571
50,4,9,41,047,Oregon,Marion County,315335,347818
50,4,9,41,049,Oregon,Morrow County,11173,11603
50,4,9,41,051,Oregon,Multnomah County,735334,812855
50,4,9,41,053,Oregon,Polk County,75403,86085
50,4,9,41,055,Oregon,Sherman County,1765,1780
50,4,9,41,057,Oregon,Tillamook County,25250,27036
50,4,9,41,059,Oregon,Umatilla County,75889,77950
50,4,9,41,061,Oregon,Union County,25748,26835
50,4,9,41,063,Oregon,Wallowa County,7008,7208
50,4,9,41,065,Oregon,Wasco County,25213,26682
50,4,9,41,067,Oregon,Washington County,529710,601592
50,4,9,41,069,Oregon,Wheeler County,1441,1332
50,4,9,41,071,Oregon,Yamhill County,99193,107100
40,1,2,42,000,Pennsylvania,Pennsylvania,12702379,12801989
50,1,2,42,001,Pennsylvania,Adams County,101407,103009
50,1,2,42,003,Pennsylvania,Allegheny County,1223348,1216045
50,1,2,42,005,Pennsylvania,Armstrong County,68941,64735
50,1,2,42,007,Pennsylvania,Beaver County,170539,163929
50,1,2,42,009,Pennsylvania,Bedford County,49762,47888
50,1,2,42,011,Pennsylvania,Berks County,411442,421164
50,1,2,42,013,Pennsylvania,Blair County,127089,121829
50,1,2,42,015,Pennsylvania,Bradford County,62622,60323
50,1,2,42,017,Pennsylvania,Bucks County,625249,628270
50,1,2,42,019,Pennsylvania,Butler County,183862,187853
50,1,2,42,021,Pennsylvania,Cambria County,143679,130192
50,1,2,42,023,Pennsylvania,Cameron County,5085,4447
50,1,2,42,025,Pennsylvania,Carbon County,65249,64182
50,1,2,42,027,Pennsylvania,Centre County,153990,162385
50,1,2,42,029,Pennsylvania,Chester County,498886,524989
50,1,2,42,031,Pennsylvania,Clarion County,39988,38438
50,1,2,42,033,Pennsylvania,Clearfield County,81642,79255
50,1,2,42,035,Pennsylvania,Clinton County,39238,38632
50,1,2,42,037,Pennsylvania,Columbia County,67295,64964
50,1,2,42,039,Pennsylvania,Crawford County,88765,84629
50,1,2,42,041,Pennsylvania,Cumberland County,235406,253370
50,1,2,42,043,Pennsylvania,Dauphin County,268100,278299
50,1,2,42,045,Pennsylvania,Delaware County,558979,566747
50,1,2,42,047,Pennsylvania,Elk County,31946,29910
50,1,2,42,049,Pennsylvania,Erie County,280566,269728
50,1,2,42,051,Pennsylvania,Fayette County,136606,129274
50,1,2,42,053,Pennsylvania,Forest County,7716,7247
50,1,2,42,055,Pennsylvania,Franklin County,149618,155027
50,1,2,42,057,Pennsylvania,Fulton County,14845,14530
50,1,2,42,059,Pennsylvania,Greene County,38686,36233
50,1,2,42,061,Pennsylvania,Huntingdon County,45913,45144
50,1,2,42,063,Pennsylvania,Indiana County,88880,84073
50,1,2,42,065,Pennsylvania,Jefferson County,45200,43425
50,1,2,42,067,Pennsylvania,Juniata County,24636,24763
50,1,2,42,069,Pennsylvania,Lackawanna County,214437,209674
50,1,2,42,071,Pennsylvania,Lancaster County,519445,545724
50,1,2,42,073,Pennsylvania,Lawrence County,91108,85512
50,1,2,42,075,Pennsylvania,Lebanon County,133568,141793
50,1,2,42,077,Pennsylvania,Lehigh County,349497,369318
50,1,2,42,079,Pennsylvania,Luzerne County,320918,317417
50,1,2,42,081,Pennsylvania,Lycoming County,116111,113299
50,1,2,42,083,Pennsylvania,McKean County,43450,40625
50,1,2,42,085,Pennsylvania,Mercer County,116638,109424
50,1,2,42,087,Pennsylvania,Mifflin County,46682,46138
50,1,2,42,089,Pennsylvania,Monroe County,169842,170271
50,1,2,42,091,Pennsylvania,Montgomery County,799874,830915
50,1,2,42,093,Pennsylvania,Montour County,18267,18230
50,1,2,42,095,Pennsylvania,Northampton County,297735,305285
50,1,2,42,097,Pennsylvania,Northumberland County,94528,90843
50,1,2,42,099,Pennsylvania,Perry County,45969,46272
50,1,2,42,101,Pennsylvania,Philadelphia County,1526006,1584064
50,1,2,42,103,Pennsylvania,Pike County,57369,55809
50,1,2,42,105,Pennsylvania,Potter County,17457,16526
50,1,2,42,107,Pennsylvania,Schuylkill County,148289,141359
50,1,2,42,109,Pennsylvania,Snyder County,39702,40372
50,1,2,42,111,Pennsylvania,Somerset County,77742,73447
50,1,2,42,113,Pennsylvania,Sullivan County,6428,6066
50,1,2,42,115,Pennsylvania,Susquehanna County,43356,40328
50,1,2,42,117,Pennsylvania,Tioga County,41981,40591
50,1,2,42,119,Pennsylvania,Union County,44947,44923
50,1,2,42,121,Pennsylvania,Venango County,54984,50668
50,1,2,42,123,Pennsylvania,Warren County,41815,39191
50,1,2,42,125,Pennsylvania,Washington County,207820,206865
50,1,2,42,127,Pennsylvania,Wayne County,52822,51361
50,1,2,42,129,Pennsylvania,Westmoreland County,365169,348899
50,1,2,42,131,Pennsylvania,Wyoming County,28276,26794
50,1,2,42,133,Pennsylvania,York County,434972,449058
40,1,1,44,000,Rhode Island,Rhode Island,1052567,1059361
50,1,1,44,001,Rhode Island,Bristol County,49875,48479
50,1,1,44,003,Rhode Island,Kent County,166158,164292
50,1,1,44,005,Rhode Island,Newport County,82888,82082
50,1,1,44,007,Rhode Island,Providence County,626667,638931
50,1,1,44,009,Rhode Island,Washington County,126979,125577
40,3,5,45,000,South Carolina,South Carolina,4625364,5148714
50,3,5,45,001,South Carolina,Abbeville County,25417,24527
50,3,5,45,003,South Carolina,Aiken County,160099,170872
50,3,5,45,005,South Carolina,Allendale County,10419,8688
50,3,5,45,007,South Carolina,Anderson County,187126,202558
50,3,5,45,009,South Carolina,Bamberg County,15987,14066
50,3,5,45,011,South Carolina,Barnwell County,22621,20866
50,3,5,45,013,South Carolina,Beaufort County,162233,192122
50,3,5,45,015,South Carolina,Berkeley County,177843,227907
50,3,5,45,017,South Carolina,Calhoun County,15175,14553
50,3,5,45,019,South Carolina,Charleston County,350209,411406
50,3,5,45,021,South Carolina,Cherokee County,55342,57300
50,3,5,45,023,South Carolina,Chester County,33140,32244
50,3,5,45,025,South Carolina,Chesterfield County,46734,45650
50,3,5,45,027,South Carolina,Clarendon County,34971,33745
50,3,5,45,029,South Carolina,Colleton County,38892,37677
50,3,5,45,031,South Carolina,Darlington County,68681,66618
50,3,5,45,033,South Carolina,Dillon County,32062,30479
50,3,5,45,035,South Carolina,Dorchester County,136555,162809
50,3,5,45,037,South Carolina,Edgefield County,26985,27260
50,3,5,45,039,South Carolina,Fairfield County,23956,22347
50,3,5,45,041,South Carolina,Florence County,136885,138293
50,3,5,45,043,South Carolina,Georgetown County,60158,62680
50,3,5,45,045,South Carolina,Greenville County,451225,523542
50,3,5,45,047,South Carolina,Greenwood County,69661,70811
50,3,5,45,049,South Carolina,Hampton County,21090,19222
50,3,5,45,051,South Carolina,Horry County,269291,354081
50,3,5,45,053,South Carolina,Jasper County,24777,30073
50,3,5,45,055,South Carolina,Kershaw County,61697,66551
50,3,5,45,057,South Carolina,Lancaster County,76652,98012
50,3,5,45,059,South Carolina,Laurens County,66537,67493
50,3,5,45,061,South Carolina,Lee County,19220,16828
50,3,5,45,063,South Carolina,Lexington County,262391,298750
50,3,5,45,065,South Carolina,McCormick County,10233,9463
50,3,5,45,067,South Carolina,Marion County,33062,30657
50,3,5,45,069,South Carolina,Marlboro County,28933,26118
50,3,5,45,071,South Carolina,Newberry County,37508,38440
50,3,5,45,073,South Carolina,Oconee County,74273,79546
50,3,5,45,075,South Carolina,Orangeburg County,92501,86175
50,3,5,45,077,South Carolina,Pickens County,119224,126884
50,3,5,45,079,South Carolina,Richland County,384504,415759
50,3,5,45,081,South Carolina,Saluda County,19875,20473
50,3,5,45,083,South Carolina,Spartanburg County,284307,319785
50,3,5,45,085,South Carolina,Sumter County,107456,106721
50,3,5,45,087,South Carolina,Union County,28961,27316
50,3,5,45,089,South Carolina,Williamsburg County,34423,30368
50,3,5,45,091,South Carolina,York County,226073,280979
40,2,4,46,000,South Dakota,South Dakota,814180,884659
50,2,4,46,003,South Dakota,Aurora County,2710,2751
50,2,4,46,005,South Dakota,Beadle County,17398,18453
50,2,4,46,007,South Dakota,Bennett County,3431,3365
50,2,4,46,009,South Dakota,Bon Homme County,7070,6901
50,2,4,46,011,South Dakota,Brookings County,31965,35077
50,2,4,46,013,South Dakota,Brown County,36531,38839
50,2,4,46,015,South Dakota,Brule County,5255,5297
50,2,4,46,017,South Dakota,Buffalo County,1912,1962
50,2,4,46,019,South Dakota,Butte County,10110,10429
50,2,4,46,021,South Dakota,Campbell County,1466,1376
50,2,4,46,023,South Dakota,Charles Mix County,9129,9292
50,2,4,46,025,South Dakota,Clark County,3691,3736
50,2,4,46,027,South Dakota,Clay County,13864,14070
50,2,4,46,029,South Dakota,Codington County,27227,28009
50,2,4,46,031,South Dakota,Corson County,4050,4086
50,2,4,46,033,South Dakota,Custer County,8216,8972
50,2,4,46,035,South Dakota,Davison County,19504,19775
50,2,4,46,037,South Dakota,Day County,5710,5424
50,2,4,46,039,South Dakota,Deuel County,4364,4351
50,2,4,46,041,South Dakota,Dewey County,5301,5892
50,2,4,46,043,South Dakota,Douglas County,3002,2921
50,2,4,46,045,South Dakota,Edmunds County,4071,3829
50,2,4,46,047,South Dakota,Fall River County,7094,6713
50,2,4,46,049,South Dakota,Faulk County,2364,2299
50,2,4,46,051,South Dakota,Grant County,7356,7052
50,2,4,46,053,South Dakota,Gregory County,4271,4185
50,2,4,46,055,South Dakota,Haakon County,1937,1899
50,2,4,46,057,South Dakota,Hamlin County,5903,6164
50,2,4,46,059,South Dakota,Hand County,3431,3191
50,2,4,46,061,South Dakota,Hanson County,3331,3453
50,2,4,46,063,South Dakota,Harding County,1255,1298
50,2,4,46,065,South Dakota,Hughes County,17022,17526
50,2,4,46,067,South Dakota,Hutchinson County,7343,7291
50,2,4,46,069,South Dakota,Hyde County,1420,1301
50,2,4,46,071,South Dakota,Jackson County,3031,3344
50,2,4,46,073,South Dakota,Jerauld County,2071,2013
50,2,4,46,075,South Dakota,Jones County,1006,903
50,2,4,46,077,South Dakota,Kingsbury County,5148,4939
50,2,4,46,079,South Dakota,Lake County,11200,12797
50,2,4,46,081,South Dakota,Lawrence County,24097,25844
50,2,4,46,083,South Dakota,Lincoln County,44828,61128
50,2,4,46,085,South Dakota,Lyman County,3755,3781
50,2,4,46,087,South Dakota,McCook County,5618,5586
50,2,4,46,089,South Dakota,McPherson County,2459,2379
50,2,4,46,091,South Dakota,Marshall County,4656,4935
50,2,4,46,093,South Dakota,Meade County,25434,28332
50,2,4,46,095,South Dakota,Mellette County,2048,2061
50,2,4,46,097,South Dakota,Miner County,2389,2216
50,2,4,46,099,South Dakota,Minnehaha County,169468,193134
50,2,4,46,101,South Dakota,Moody County,6486,6576
50,2,4,46,102,South Dakota,Oglala Lakota County,13586,14177
50,2,4,46,103,South Dakota,Pennington County,100948,113775
50,2,4,46,105,South Dakota,Perkins County,2982,2865
50,2,4,46,107,South Dakota,Potter County,2329,2153
50,2,4,46,109,South Dakota,Roberts County,10149,10394
50,2,4,46,111,South Dakota,Sanborn County,2355,2344
50,2,4,46,115,South Dakota,Spink County,6415,6376
50,2,4,46,117,South Dakota,Stanley County,2966,3098
50,2,4,46,119,South Dakota,Sully County,1373,1391
50,2,4,46,121,South Dakota,Todd County,9612,10177
50,2,4,46,123,South Dakota,Tripp County,5644,5441
50,2,4,46,125,South Dakota,Turner County,8347,8384
50,2,4,46,127,South Dakota,Union County,14399,15932
50,2,4,46,129,South Dakota,Walworth County,5438,5435
50,2,4,46,135,South Dakota,Yankton County,22438,22814
50,2,4,46,137,South Dakota,Ziebach County,2801,2756
40,3,6,47,000,Tennessee,Tennessee,6346105,6829174
50,3,6,47,001,Tennessee,Anderson County,75129,76978
50,3,6,47,003,Tennessee,Bedford County,45058,49713
50,3,6,47,005,Tennessee,Benton County,16489,16160
50,3,6,47,007,Tennessee,Bledsoe County,12876,15064
50,3,6,47,009,Tennessee,Blount County,123010,133088
50,3,6,47,011,Tennessee,Bradley County,98963,108110
50,3,6,47,013,Tennessee,Campbell County,40716,39842
50,3,6,47,015,Tennessee,Cannon County,13801,14678
50,3,6,47,017,Tennessee,Carroll County,28522,27767
50,3,6,47,019,Tennessee,Carter County,57424,56391
50,3,6,47,021,Tennessee,Cheatham County,39105,40667
50,3,6,47,023,Tennessee,Chester County,17131,17297
50,3,6,47,025,Tennessee,Claiborne County,32213,31959
50,3,6,47,027,Tennessee,Clay County,7861,7615
50,3,6,47,029,Tennessee,Cocke County,35662,36004
50,3,6,47,031,Tennessee,Coffee County,52796,56520
50,3,6,47,033,Tennessee,Crockett County,14586,14230
50,3,6,47,035,Tennessee,Cumberland County,56053,60520
50,3,6,47,037,Tennessee,Davidson County,626681,694144
50,3,6,47,039,Tennessee,Decatur County,11757,11663
50,3,6,47,041,Tennessee,DeKalb County,18723,20490
50,3,6,47,043,Tennessee,Dickson County,49666,53948
50,3,6,47,045,Tennessee,Dyer County,38335,37159
50,3,6,47,047,Tennessee,Fayette County,38413,41133
50,3,6,47,049,Tennessee,Fentress County,17959,18523
50,3,6,47,051,Tennessee,Franklin County,41052,42208
50,3,6,47,053,Tennessee,Gibson County,49683,49133
50,3,6,47,055,Tennessee,Giles County,29485,29464
50,3,6,47,057,Tennessee,Grainger County,22657,23320
50,3,6,47,059,Tennessee,Greene County,68831,69069
50,3,6,47,061,Tennessee,Grundy County,13703,13427
50,3,6,47,063,Tennessee,Hamblen County,62544,64934
50,3,6,47,065,Tennessee,Hamilton County,336463,367804
50,3,6,47,067,Tennessee,Hancock County,6819,6620
50,3,6,47,069,Tennessee,Hardeman County,27253,25050
50,3,6,47,071,Tennessee,Hardin County,26026,25652
50,3,6,47,073,Tennessee,Hawkins County,56833,56786
50,3,6,47,075,Tennessee,Haywood County,18787,17304
50,3,6,47,077,Tennessee,Henderson County,27769,28117
50,3,6,47,079,Tennessee,Henry County,32330,32345
50,3,6,47,081,Tennessee,Hickman County,24690,25178
50,3,6,47,083,Tennessee,Houston County,8426,8201
50,3,6,47,085,Tennessee,Humphreys County,18538,18582
50,3,6,47,087,Tennessee,Jackson County,11638,11786
50,3,6,47,089,Tennessee,Jefferson County,51407,54495
50,3,6,47,091,Tennessee,Johnson County,18244,17788
50,3,6,47,093,Tennessee,Knox County,432226,470313
50,3,6,47,095,Tennessee,Lake County,7832,7016
50,3,6,47,097,Tennessee,Lauderdale County,27815,25633
50,3,6,47,099,Tennessee,Lawrence County,41869,44142
50,3,6,47,101,Tennessee,Lewis County,12161,12268
50,3,6,47,103,Tennessee,Lincoln County,33361,34366
50,3,6,47,105,Tennessee,Loudon County,48556,54068
50,3,6,47,107,Tennessee,McMinn County,52266,53794
50,3,6,47,109,Tennessee,McNairy County,26075,25694
50,3,6,47,111,Tennessee,Macon County,22248,24602
50,3,6,47,113,Tennessee,Madison County,98294,97984
50,3,6,47,115,Tennessee,Marion County,28237,28907
50,3,6,47,117,Tennessee,Marshall County,30617,34375
50,3,6,47,119,Tennessee,Maury County,80956,96387
50,3,6,47,121,Tennessee,Meigs County,11753,12422
50,3,6,47,123,Tennessee,Monroe County,44519,46545
50,3,6,47,125,Tennessee,Montgomery County,172331,208993
50,3,6,47,127,Tennessee,Moore County,6362,6488
50,3,6,47,129,Tennessee,Morgan County,21987,21403
50,3,6,47,131,Tennessee,Obion County,31807,30069
50,3,6,47,133,Tennessee,Overton County,22083,22241
50,3,6,47,135,Tennessee,Perry County,7915,8076
50,3,6,47,137,Tennessee,Pickett County,5077,5048
50,3,6,47,139,Tennessee,Polk County,16825,16832
50,3,6,47,141,Tennessee,Putnam County,72321,80245
50,3,6,47,143,Tennessee,Rhea County,31809,33167
50,3,6,47,145,Tennessee,Roane County,54181,53382
50,3,6,47,147,Tennessee,Robertson County,66283,71813
50,3,6,47,149,Tennessee,Rutherford County,262604,332285
50,3,6,47,151,Tennessee,Scott County,22228,22068
50,3,6,47,153,Tennessee,Sequatchie County,14112,15026
50,3,6,47,155,Tennessee,Sevier County,89889,98250
50,3,6,47,157,Tennessee,Shelby County,927644,937166
50,3,6,47,159,Tennessee,Smith County,19166,20157
50,3,6,47,161,Tennessee,Stewart County,13324,13715
50,3,6,47,163,Tennessee,Sullivan County,156823,158348
50,3,6,47,165,Tennessee,Sumner County,160645,191283
50,3,6,47,167,Tennessee,Tipton County,61081,61599
50,3,6,47,169,Tennessee,Trousdale County,7870,11284
50,3,6,47,171,Tennessee,Unicoi County,18313,17883
50,3,6,47,173,Tennessee,Union County,19109,19972
50,3,6,47,175,Tennessee,Van Buren County,5548,5872
50,3,6,47,177,Tennessee,Warren County,39839,41277
50,3,6,47,179,Tennessee,Washington County,122979,129375
50,3,6,47,181,Tennessee,Wayne County,17021,16673
50,3,6,47,183,Tennessee,Weakley County,35021,33328
50,3,6,47,185,Tennessee,White County,25841,27345
50,3,6,47,187,Tennessee,Williamson County,183182,238412
50,3,6,47,189,Tennessee,Wilson County,113993,144657
40,3,7,48,000,Texas,Texas,25145561,28995881
50,3,7,48,001,Texas,Anderson County,58458,57735
50,3,7,48,003,Texas,Andrews County,14786,18705
50,3,7,48,005,Texas,Angelina County,86771,86715
50,3,7,48,007,Texas,Aransas County,23158,23510
50,3,7,48,009,Texas,Archer County,9054,8553
50,3,7,48,011,Texas,Armstrong County,1901,1887
50,3,7,48,013,Texas,Atascosa County,44911,51153
50,3,7,48,015,Texas,Austin County,28417,30032
50,3,7,48,017,Texas,Bailey County,7165,7000
50,3,7,48,019,Texas,Bandera County,20485,23112
50,3,7,48,021,Texas,Bastrop County,74171,88723
50,3,7,48,023,Texas,Baylor County,3726,3509
50,3,7,48,025,Texas,Bee County,31861,32565
50,3,7,48,027,Texas,Bell County,310235,362924
50,3,7,48,029,Texas,Bexar County,1714773,2003554
50,3,7,48,031,Texas,Blanco County,10497,11931
50,3,7,48,033,Texas,Borden County,641,654
50,3,7,48,035,Texas,Bosque County,18212,18685
50,3,7,48,037,Texas,Bowie County,92565,93245
50,3,7,48,039,Texas,Brazoria County,313166,374264
50,3,7,48,041,Texas,Brazos County,194851,229211
50,3,7,48,043,Texas,Brewster County,9232,9203
50,3,7,48,045,Texas,Briscoe County,1637,1546
50,3,7,48,047,Texas,Brooks County,7223,7093
50,3,7,48,049,Texas,Brown County,38106,37864
50,3,7,48,051,Texas,Burleson County,17187,18443
50,3,7,48,053,Texas,Burnet County,42750,48155
50,3,7,48,055,Texas,Caldwell County,38066,43664
50,3,7,48,057,Texas,Calhoun County,21381,21290
50,3,7,48,059,Texas,Callahan County,13544,13943
50,3,7,48,061,Texas,Cameron County,406220,423163
50,3,7,48,063,Texas,Camp County,12401,13094
50,3,7,48,065,Texas,Carson County,6182,5926
50,3,7,48,067,Texas,Cass County,30464,30026
50,3,7,48,069,Texas,Castro County,8062,7530
50,3,7,48,071,Texas,Chambers County,35096,43837
50,3,7,48,073,Texas,Cherokee County,50845,52646
50,3,7,48,075,Texas,Childress County,7041,7306
